idx,venue_capacity,venue_name,venue_fuzzwuzz_score,venue_city,venue_country,venue_lat,venue_long,venue_dist_from_expected,sk_popularity,last_time_played,days_since_last_played,total_times_played_locally
8385,,Lilla Cirkus,0,,,,,,0.001134,2019-08-17,77,10
8386,,Lilla Helfvetet,100,Mora,Sweden,61.01197,14.55964,0.982790172687347,,,,0
8388,,Lilla Cirkus,0,,,,,,0.002275,2015-12-20,1414,9
8389,,Cirkus,100,Stockholm,Sweden,59.3245767,18.0996982,0.0008783066604180032,,,,0
8390,,Engelbrektskyrkan,100,Stockholm,Sweden,59.34382,18.0704,0.1639029950477996,,,,0
8391,,Kungsholms Kyrka,100,Stockholm,Sweden,59.32898,18.04592,0.07145551607976648,,,,0
8392,,S:t Nicolai kyrka,0,,,,,,,,,0
8393,,Karlstad Domkyrka Hämtas På Scala,100,Karlstad,Sweden,59.37981,13.50715,0.4379410409268766,,,,0
8395,,Västerås Konserthus,100,Västerås,Sweden,59.60902,16.55053,0.29796870547843224,0.011678,,,0
8396,,"Karlstad Ccc, Boka På 054-190080",100,Karlstad,Sweden,59.38268,13.51474,0.25272487983674613,,,,0
8397,,Malmö Arena,100,Malmö,Sweden,55.60466,12.9877,4.59017282772293,,2018-03-01,612,11
8399,,Berns,100,Stockholm,Sweden,59.3322429,18.0740754,0.05757541334042845,0.14584,2016-10-20,1109,1
8400,,Halmstad Arena,100,Halmstad,Sweden,56.67413,12.88893,0.07088661623939224,0.007349,2016-07-14,1207,2
8401,,Berns,100,Stockholm,Sweden,59.3322429,18.0740754,0.05757541334042845,0.159709,2015-03-22,1688,2
8402,,Debaser Strand,100,Stockholm,Sweden,59.3148909,18.0312189,0.12110845992122582,0.002252,,,0
8403,,Öjeby Kyrka,100,Piteå,Sweden,65.316698,21.4800364,4.909384640053341,,,,0
8404,,Debaser Strand,100,Stockholm,Sweden,59.3148909,18.0312189,0.12110845992122582,0.00154,,,0
8405,,"Nöjesfabriken, Bokn. 054-190080",100,Karlstad,Sweden,59.3769,13.51398,0.3081604097710285,0.003042,,,0
8406,,Park Lane,100,Gothenburg,Sweden,57.69827,11.97852,0.042314716328454925,,,,0
8407,,Debaser Strand,100,Stockholm,Sweden,59.3148909,18.0312189,0.25593689788745766,,,,0
8408,,Västerås Konserthus,100,Västerås,Sweden,59.60902,16.55053,0.29796870547843224,0.0,2019-09-12,56,1
8409,,Dunkers Kulturhus Teatersalen,100,Helsingborg,Sweden,56.04779,12.68906,0.0012736182083508433,,,,0
8410,,"Stora Salen, Kulturens Hus",100,Luleå,Sweden,65.58272,22.15296,0.2786858384585962,,,,0
8411,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,,,,0
8412,700,Fryshuset,100,Stockholm,Sweden,59.30092,18.09015,0.0011353649412925004,0.017445,2019-02-01,279,1
8413,700,Fryshuset,100,Stockholm,Sweden,59.30092,18.09015,0.0011353649412925004,0.017445,2019-02-01,279,1
8414,,Upgrade,0,,,,,,,,,0
8415,,Katalin,100,Uppsala,Sweden,59.8595956,17.646199,0.09075026046234073,0.009887,1991-10-09,10256,1
8416,,Coop Norrbotten Arena,100,Luleå,Sweden,65.59781,22.14833,0.0011119492652183606,0.007347,2017-02-12,998,7
8417,,"Scalateatern, Tel. 054-190080",100,Karlstad,Sweden,59.37881,13.49576,0.32621870126447533,0.000883,2018-07-07,488,4
8418,,Nolan Örnsköldsvik,100,Örnsköldsvik,Sweden,63.29782,18.71895,0.284485762837653,0.001035,2018-07-13,482,1
8419,819,Gävle Konserthus,100,Gävle,Sweden,60.6724317,17.1330135,0.0002684580064529748,,,,0
8420,,Restaurang Ester,100,Kungsbacka,Sweden,57.48638,12.07635,0.16710687756326875,,2011-02-12,3190,1
8421,,iNTiMAN,0,,,,,,,,,0
8422,,Park Lane,100,Gothenburg,Sweden,57.69827,11.97852,0.042314716328454925,,,,0
8423,,"Nöjesfabriken, Bokn. 054-190080",100,Karlstad,Sweden,59.3769,13.51398,0.3081604097710285,0.040912,,,0
8424,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,0.000556,,,0
8425,,Dunkers Kulturhus Konsertsalen,100,Helsingborg,Sweden,56.04779,12.68906,0.0012736182083508433,,,,0
8426,819,Gävle Konserthus,100,Gävle,Sweden,60.6724317,17.1330135,0.0002684580064529748,,2019-09-12,57,16
8427,,Östraboteatern,100,Uddevalla,Sweden,58.35197,11.94672,0.08682814379683479,0.002596,,,0
8429,,Fjällräven Center,100,Örnsköldsvik,Sweden,63.28423,18.7243,0.522026989562763,0.007347,2013-11-07,2192,2
8430,,"Stora Salen, Kulturens Hus",100,Luleå,Sweden,65.58272,22.15296,0.2786858384585962,,,,0
8431,,Kungsbacka Teater,100,Kungsbacka,Sweden,57.48353,12.07656,0.0012624182435454017,,2019-07-14,117,5
8432,,Sagateatern,100,Borås,Sweden,57.7189505,12.9425254,0.15531805458954787,2.2e-05,2013-10-15,2215,1
8433,,Arbis Norrköping,100,Norrköping,Sweden,58.58999,16.17515,0.000579502085031858,,,,0
8434,,Hotell Hulingen,100,Hultsfred,Sweden,57.49484,15.84165,0.7671532473947513,0.000674,2017-01-27,1015,3
8435,,Wisby Strand Congress & Event,0,,,,,,,,,0
8436,,Västerås Konserthus,100,Västerås,Sweden,59.60902,16.55053,0.29796870547843224,0.0,2019-09-12,58,1
8437,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,0.000556,,,0
8438,,Park Lane,100,Gothenburg,Sweden,57.69827,11.97852,0.042314716328454925,,,,0
8439,,Debaser Strand,100,Stockholm,Sweden,59.3148909,18.0312189,0.25593689788745766,0.005357,2017-11-10,729,4
8440,,Flygeln,100,Norrköping,Sweden,58.5880723,16.1848468,0.22179731278504317,,,,0
8441,,Kungsbacka Teater,100,Kungsbacka,Sweden,57.48353,12.07656,0.0012624182435454017,,2019-04-27,196,6
8442,700,Fryshuset,100,Stockholm,Sweden,59.30092,18.09015,3.8189028314410782,0.010135,2019-06-28,134,2
8443,,Slagthuset,100,Malmö,Sweden,55.61151,13.00194,0.023049284192579334,,,,0
8444,,Huskvarna Teater,100,Huskvarna,Sweden,57.79045,14.2795,0.39642528841763053,,,,0
8445,,Göransson Arena,100,Sandviken,Sweden,60.60904,16.77089,0.17213300856718622,0.007349,2013-10-20,2211,4
8446,,Linköping Konsert & Kongress,100,Linköping,Sweden,58.4132394,15.615161,0.0010468537602142365,0.001165,,,0
8447,,Fållan,100,Johanneshov,Sweden,59.29155,18.0782,0.10506097583559425,0.077694,,,0
8448,819,Gävle Konserthus,100,Gävle,Sweden,60.6724317,17.1330135,0.0002684580064529748,0.001035,,,0
8449,,Hjalmar Bergman Teatern,100,Örebro,Sweden,59.26596,15.20435,0.34221681346968963,2.2e-05,2015-04-11,1673,1
8450,,De Geerhallen,0,,,,,,0.003044,2019-07-28,104,6
8451,,Vasateatern,100,Stockholm,Sweden,59.33422,18.05585,0.0022950724492505335,0.000816,2019-05-10,183,9
8452,,Slaktkyrkan,100,Stockholm,Sweden,59.29254,18.08019,0.03359444715568383,0.037492,2017-10-16,754,5
8453,,Katalin,100,Uppsala,Sweden,59.8595956,17.646199,0.03697288666892488,,2018-04-28,560,1
8454,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,0.000556,,,0
8455,,"Karlstad Ccc, Boka På 054-190080",100,Karlstad,Sweden,59.38268,13.51474,0.25272487983674613,,,,0
8456,,Katarina Kyrka,100,Stockholm,Sweden,59.31685,18.07824,1.9280007234081717,,,,0
8457,,Halmstads Teater,100,Halmstad,Sweden,56.67384,12.86299,0.07509394820184831,0.001165,,,0
8458,,Västerås Domkyrka,100,Västerås,Sweden,59.61441,16.53899,0.21882476279826454,,,,0
8459,,Linköping Konsert & Kongress,100,Linköping,Sweden,58.4132394,15.615161,0.0010468537602142365,0.003043,2019-07-28,105,6
8460,,Dragspelets Hus Mannaminne,0,,,,,,,,,0
8461,,Katarina Kyrka,100,Stockholm,Sweden,59.31685,18.07824,1.9280007234081717,,,,0
8462,,Magle Konserthus,100,Lund,Sweden,55.703,13.19732,0.0,,,,0
8463,,Vasateatern,100,Stockholm,Sweden,59.33422,18.05585,0.0022950724492505335,0.012787,2019-02-16,269,3
8464,,Berns,100,Stockholm,Sweden,59.3322429,18.0740754,0.05757541334042845,0.119722,2017-02-28,987,1
8465,700,Fryshuset,100,Stockholm,Sweden,59.30092,18.09015,0.0011353649412925004,,,,0
8466,,Sagateatern,100,Borås,Sweden,57.7189505,12.9425254,0.013658262250301912,,,,0
8467,,"Stora Salen, Kulturens Hus",100,Luleå,Sweden,65.58272,22.15296,0.2786858384585962,,,,0
8468,,Park Lane,100,Gothenburg,Sweden,57.69827,11.97852,0.042314716328454925,,,,0
8469,819,Gävle Konserthus,100,Gävle,Sweden,60.6724317,17.1330135,0.0002684580064529748,1.5e-05,2019-09-12,63,16
8471,,"Stora Salen, Kulturens Hus",100,Luleå,Sweden,65.58272,22.15296,0.2786858384585962,,,,0
8472,,Auktionsverket Kulturarena,100,Gothenburg,Sweden,57.69888,11.95072,0.16457831795396938,0.001998,,,0
8473,,Conventum Arena,0,,,,,,,2016-10-29,1111,5
8474,,Debaser Strand,100,Stockholm,Sweden,59.3148909,18.0312189,0.12110845992122582,0.021855,2017-11-18,726,7
8475,,Kungsbacka Teater,100,Kungsbacka,Sweden,57.48353,12.07656,0.0012624182435454017,,,,0
8476,,Hotel Carlia Uddevalla,100,Uddevalla,Sweden,58.35281,11.94096,0.3783809832406224,,,,0
8477,,Park Lane,100,Gothenburg,Sweden,57.69827,11.97852,0.042314716328454925,,,,0
8478,,"Nöjesfabriken, Bokn. 054-190080",100,Karlstad,Sweden,59.3769,13.51398,0.3081604097710285,0.002594,,,0
8479,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,0.000556,,,0
8480,,Kungsbacka Teater,100,Kungsbacka,Sweden,57.48353,12.07656,0.0012624182435454017,,2016-09-29,1142,2
8482,,Estrad,100,Södertälje,Sweden,59.1912,17.62497,0.0012493100554120706,,,,0
8483,,Halmstads Teater,100,Halmstad,Sweden,56.67384,12.86299,0.07509394820184831,,,,0
8484,,Malmö Arena,100,Malmö,Sweden,55.60466,12.9877,4.59017282772293,0.007305,2016-10-07,1134,11
8485,,Flygeln,100,Norrköping,Sweden,58.5880723,16.1848468,0.22179731278504317,0.007471,2016-04-28,1296,9
8486,,Falkenbergs Stadsteater,100,Falkenberg,Sweden,56.9027333,12.4888013,0.32916173154342426,,,,0
8487,,"Scalateatern, Tel. 054-190080",100,Karlstad,Sweden,59.37881,13.49576,0.32621870126447533,,,,0
8488,819,Gävle Konserthus,100,Gävle,Sweden,60.6724317,17.1330135,0.0002684580064529748,,,,0
8489,,Jalas Arena,100,Falun,Sweden,60.61774,15.65545,0.3583970093214621,0.001035,,,0
8490,,Nordanåteatern,0,,,,,,,,,0
8491,,Arena skövde,100,Skövde,Sweden,58.39386,13.83902,0.0005827472322356128,,,,0
8492,,Kraken Sthlm,100,Stockholm,Sweden,59.29319,18.07897,0.2487095271755226,0.041752,2018-04-17,577,1
8493,,Vasateatern,100,Stockholm,Sweden,59.33422,18.05585,0.0022950724492505335,0.01084,2019-06-15,153,1
8495,,Slaktkyrkan,100,Stockholm,Sweden,59.29254,18.08019,0.03359444715568383,0.009194,,,0
8498,,"Nöjesfabriken, Bokn. 054-190080",100,Karlstad,Sweden,59.3769,13.51398,0.3081604097710285,0.002067,2011-01-29,3212,3
8499,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,0.000556,,,0
8500,,Örebro Konserthus,0,,,,,,,,,0
8501,,Berns,100,Stockholm,Sweden,59.3322429,18.0740754,0.05757541334042845,0.002927,2019-05-16,184,5
8502,,Kulturbruket På Dal,100,Mellerud,Sweden,58.70234,12.45788,0.0012530360494690347,,,,0
8503,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,0.000556,,,0
8504,,Park Lane,100,Gothenburg,Sweden,57.69827,11.97852,0.042314716328454925,,,,0
8505,,"Nöjesfabriken, Bokn. 054-190080",100,Karlstad,Sweden,59.3769,13.51398,0.3081604097710285,0.001143,2018-06-30,504,4
8506,,Teater Martin Mutter,67,Örebro,Sweden,59.28279,15.23396,1.5185165472210425,0.004292,2018-09-28,414,1
8507,,Hotell Hulingen,100,Hultsfred,Sweden,57.49484,15.84165,0.7671532473947513,,,,0
8508,,Östraboteatern,100,Uddevalla,Sweden,58.35197,11.94672,0.08574721943594034,,,,0
8509,,NKT Arena,100,Karlskrona,Sweden,56.21765,15.60292,0.001111949266008448,0.007349,2014-07-20,1945,5
8510,,Västerås Konserthus,100,Västerås,Sweden,59.60902,16.55053,0.29796870547843224,0.001165,,,0
8511,,Slagthuset,100,Malmö,Sweden,55.61151,13.00194,0.000628030321283149,0.007471,2017-12-10,706,18
8512,,Flygeln,100,Norrköping,Sweden,58.5880723,16.1848468,0.22179731278504317,0.001577,2016-11-20,1091,7
8513,,Falkenbergs Stadsteater,100,Falkenberg,Sweden,56.9027333,12.4888013,0.32916173154342426,,,,0
8514,,Örebro Konserthus,0,,,,,,,,,0
8515,,Kulturhuset tio14,100,Falun,Sweden,60.60419,15.6309,0.044616153203418045,,,,0
8516,,"Stora Salen, Kulturens Hus",100,Luleå,Sweden,65.58272,22.15296,0.2786858384585962,,,,0
8517,819,Gävle Konserthus,100,Gävle,Sweden,60.6724317,17.1330135,0.0002684580064529748,,,,0
8518,,Berns,100,Stockholm,Sweden,59.3322429,18.0740754,0.05757541334042845,0.002927,2019-05-16,184,5
8519,,Festsalen,100,Vänersborg,Sweden,58.37981,12.32342,0.08181312403854202,0.001998,,,0
8520,,Lilla Helfvetet,100,Mora,Sweden,61.01197,14.55964,0.982790172687347,,,,0
8521,,Falkenbergs Stadsteater,100,Falkenberg,Sweden,56.9027333,12.4888013,0.32916173154342426,,,,0
8522,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,0.000556,,,0
8524,,Västerås Konserthus,100,Västerås,Sweden,59.60902,16.55053,0.29796870547843224,,,,0
8525,,Lunds Stadsteater,100,Lund,Sweden,55.70286,13.19666,0.0,,,,0
8526,,Engelbrektskyrkan,100,Stockholm,Sweden,59.34382,18.0704,0.1639029950477996,,,,0
8528,,Halmstads Teater,100,Halmstad,Sweden,56.67384,12.86299,0.07509394820184831,0.001035,2018-12-07,345,2
8529,,Cirkus,100,Stockholm,Sweden,59.3245767,18.0996982,0.0008783066604180032,0.081921,2018-10-06,407,16
8530,,"Scalateatern, Tel. 054-190080",100,Karlstad,Sweden,59.37881,13.49576,0.32621870126447533,,,,0
8531,,Lunds Stadsteater,100,Lund,Sweden,55.70286,13.19666,0.0,,,,0
8532,,Cirkus,100,Stockholm,Sweden,59.3245767,18.0996982,0.0008783066604180032,0.081921,2018-10-06,408,16
8533,,"Scalateatern, Tel. 054-190080",100,Karlstad,Sweden,59.37881,13.49576,0.32621870126447533,2.6e-05,,,0
8534,,Debaser Strand,100,Stockholm,Sweden,59.3148909,18.0312189,0.25593689788745766,0.015157,,,0
8535,,Fängelset,100,Gothenburg,Sweden,57.71655,12.01491,0.10178545837812644,,,,0
8536,,"Scalateatern, Tel. 054-190080",100,Karlstad,Sweden,59.37881,13.49576,0.32621870126447533,0.0052,,,0
8537,,"Stora Salen, Kulturens Hus",100,Luleå,Sweden,65.58272,22.15296,0.2786858384585962,0.00753,2017-12-02,718,6
8538,,Hotel Carlia Uddevalla,100,Uddevalla,Sweden,58.35281,11.94096,0.3783809832406224,,,,0
8539,,Park Lane,100,Gothenburg,Sweden,57.69827,11.97852,0.042314716328454925,,,,0
8540,,Glasklart Event & Restaurang,100,Malmö,Sweden,55.61507,12.99054,0.005760106560524957,,,,0
8541,,Östergarns bygdegård,0,,,,,,,,,0
8542,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,0.000528,,,0
8544,819,Gävle Konserthus,100,Gävle,Sweden,60.6724317,17.1330135,0.0002684580064529748,,,,0
8545,,Cirkus,100,Stockholm,Sweden,59.3245767,18.0996982,0.0008783066604180032,0.003191,2017-10-23,759,5
8546,,Löfbergs Arena,100,Karlstad,Sweden,59.41108,13.50259,3.470588530449274,0.007347,2016-10-30,1117,6
8547,,Göta Lejon,100,Stockholm,Sweden,59.31377,18.07379,0.0030474460977094643,0.000698,2018-12-01,355,3
8548,,Kungsbacka Teater,100,Kungsbacka,Sweden,57.48353,12.07656,0.0012624182435454017,,,,0
8549,,Slagthuset Mmx,100,Malmö,Sweden,55.61492,13.0054,0.40782390092936416,0.001165,,,0
8551,,Hotel Carlia Uddevalla,100,Uddevalla,Sweden,58.35281,11.94096,0.3783809832406224,,,,0
8552,,Park Lane,100,Gothenburg,Sweden,57.69827,11.97852,0.042314716328454925,,,,0
8553,,Glasklart Event & Restaurang,100,Malmö,Sweden,55.61507,12.99054,0.005760106560524957,,,,0
8554,,Folkets Hus Rute - Lärbro,0,,,,,,,,,0
8555,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,0.000528,,,0
8556,,Dunkers Kulturhus Konsertsalen,100,Helsingborg,Sweden,56.04779,12.68906,0.0012736182083508433,0.003259,2018-02-03,657,2
8557,,Estrad,100,Södertälje,Sweden,59.1912,17.62497,0.0012493100554120706,0.001068,2011-07-21,3046,2
8558,,Gustav Adolfskyrkan - Borås,100,Borås,Sweden,57.72385,12.95102,0.3047425244940914,,,,0
8559,,"Black Box, Studio Acusticum",0,,,,,,,,,0
8560,,Kajskjul 105,100,Gothenburg,Sweden,57.71719,11.9625,4.627392240284615,0.021081,2017-10-05,778,4
8561,,Kajskjul 105,100,Gothenburg,Sweden,57.71719,11.9625,4.627392240284615,0.021081,2017-10-05,778,4
8562,,Kajskjul 105,100,Gothenburg,Sweden,57.71719,11.9625,4.627392240284615,0.021081,2017-10-05,778,4
8563,,S:t Nicolai Kyrka (Nikolaikyrkan),100,Örebro,Sweden,59.27215,15.21112,0.11976178867205775,,,,0
8564,,Scandinavium,100,Gothenburg,Sweden,57.6998596,11.9876623,0.0010761835335697098,0.007349,2017-02-07,1018,15
8565,,Pettersson-berger Hallen,100,Östersund,Sweden,63.17668,14.63607,2.406550285653909,0.00753,2016-07-29,1211,5
8566,,Falkenbergs Stadsteater,100,Falkenberg,Sweden,56.9027333,12.4888013,0.32916173154342426,,,,0
8567,,De Geerhallen,0,,,,,,,,,0
8569,,Lunds Stadsteater,100,Lund,Sweden,55.70286,13.19666,0.0,,,,0
8570,819,Gävle Konserthus,100,Gävle,Sweden,60.6724317,17.1330135,0.0002684580064529748,0.002613,2016-04-08,1323,1
8571,,Vemdalsskalets Högfjällshotell,100,Sveg,Sweden,62.482537,13.972945,0.04244224761049115,,,,0
8572,,Falkenbergs Stadsteater,100,Falkenberg,Sweden,56.9027333,12.4888013,0.32916173154342426,,,,0
8573,,De Geerhallen,0,,,,,,,,,0
8574,,ÖREBRO SLOTT,100,Örebro,Sweden,59.2734,15.21528,1.2958233609381997,,,,0
8575,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,0.000528,,,0
8576,,Missionskyrkan,100,Linköping,Sweden,58.40845,15.62625,0.0012552865753879077,,,,0
8577,,Hotel Carlia Uddevalla,100,Uddevalla,Sweden,58.35281,11.94096,0.3783809832406224,,,,0
8578,,Park Lane,100,Gothenburg,Sweden,57.69827,11.97852,0.042314716328454925,,,,0
8579,,Glasklart Event & Restaurang,100,Malmö,Sweden,55.61507,12.99054,0.005760106560524957,,,,0
8580,,Östersunds Sporthall,100,Östersund,Sweden,63.17922,14.64341,2.041568158660811,,,,0
8581,,"Lilla Salen, Kulturens Hus",100,Luleå,Sweden,65.58272,22.15296,0.2786858384585962,,,,0
8583,,Nolaskolans Aula,100,Örnsköldsvik,Sweden,63.29454,18.71745,0.06343033868212401,0.00753,,,0
8584,,Falkenbergs Stadsteater,100,Falkenberg,Sweden,56.9027333,12.4888013,0.32916173154342426,,,,0
8585,,De Geerhallen,0,,,,,,,,,0
8586,,Västerås Konserthus,100,Västerås,Sweden,59.60902,16.55053,0.29796870547843224,,2017-04-29,938,1
8587,,Conventum Kongress,100,Örebro,Sweden,59.26962,15.20681,0.0,,,,0
8588,,Münchenbryggeriet,100,Stockholm,Sweden,59.3207,18.0562,0.0028004865077475524,0.00533,2019-03-31,237,1
8589,,Hus 7 - Slakthusområdet,100,Johanneshov,Sweden,59.29155,18.0782,0.15775574075769686,0.002839,,,0
8590,,Örebro Konserthus,0,,,,,,0.000816,2018-03-03,630,1
8591,,Vemdalsskalets Högfjällshotell,100,Sveg,Sweden,62.482537,13.972945,0.04244224761049115,,,,0
8592,,Falkenbergs Stadsteater,100,Falkenberg,Sweden,56.9027333,12.4888013,0.32916173154342426,,,,0
8593,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,0.000556,,,0
8594,,Vårfrukyrkan,100,Enköping,Sweden,59.6356,17.07676,0.47166689725818567,,,,0
8595,,Karlstad Domkyrka Hämtas På Scala,100,Karlstad,Sweden,59.37981,13.50715,0.2635422733028983,,,,0
8597,,Lilla Cirkus,0,,,,,,,,,0
8598,,Folkparken Rotundan,100,Lund,Sweden,55.704,13.1675,0.06508683129426775,,,,0
8599,,"Karlstad Ccc, Boka På 054-190080",100,Karlstad,Sweden,59.38268,13.51474,0.25272487983674613,,,,0
8600,,Almedalsbibliotekets Foaje,100,Visby,Sweden,57.6348,18.29484,0.6409846075749043,,,,0
8601,,Västerås Konserthus,100,Västerås,Sweden,59.60902,16.55053,0.29796870547843224,,,,0
8602,700,Fryshuset,100,Stockholm,Sweden,59.30092,18.09015,0.0011353649412925004,0.03835,2018-02-03,659,2
8603,,Münchenbryggeriet,100,Stockholm,Sweden,59.3207,18.0562,0.0028004865077475524,0.018576,2018-09-29,421,2
8604,,Missionskyrkan,100,Uppsala,Sweden,59.85856,17.63893,0.36967244053837783,,,,0
8605,,Cirkus,100,Stockholm,Sweden,59.3245767,18.0996982,0.0008783066604180032,0.00753,2017-11-07,748,25
8606,,Lilla Cirkus,0,,,,,,0.02084,1990-09-21,10657,1
8609,,Cirkus,100,Stockholm,Sweden,59.3245767,18.0996982,0.0008783066604180032,0.00753,2017-11-07,749,25
8610,,Katalin,100,Uppsala,Sweden,59.8595956,17.646199,0.09075026046234073,0.021081,2013-03-26,2436,2
8611,,Katalin,100,Uppsala,Sweden,59.8595956,17.646199,0.09075026046234073,0.021081,2013-03-26,2436,2
8612,,Katalin,100,Uppsala,Sweden,59.8595956,17.646199,0.09075026046234073,0.021081,2013-03-26,2436,2
8613,,Halmstads Teater,100,Halmstad,Sweden,56.67384,12.86299,0.07509394820184831,,,,0
8614,,Riddarhuset,100,Stockholm,Sweden,59.3258713,18.065806,0.0003697842155539764,,,,0
8615,,Norrtälje Kyrka,100,Norrtälje,Sweden,59.75737,18.70339,0.22904766834060133,,,,0
8616,,Cirkus,100,Stockholm,Sweden,59.3245767,18.0996982,0.0008783066604180032,0.00753,2017-11-07,750,25
8617,,Slaktkyrkan,100,Stockholm,Sweden,59.29254,18.08019,0.03359444715568383,0.031556,2016-10-18,1135,2
8618,,Hotel Carlia Uddevalla,100,Uddevalla,Sweden,58.35281,11.94096,0.3783809832406224,,,,0
8619,,Selma Spa,100,Sunne,Sweden,59.83656,13.14405,1.137701472458461,,,,0
8620,,Park Lane,100,Gothenburg,Sweden,57.69827,11.97852,0.042314716328454925,,,,0
8621,,Glasklart Event & Restaurang,100,Malmö,Sweden,55.61507,12.99054,0.005760106560524957,,,,0
8622,,Västerås Konserthus,100,Västerås,Sweden,59.60902,16.55053,0.29796870547843224,,2019-09-12,77,1
8623,,Anderstorps Kyrka,0,,,,,,,,,0
8624,,Örebro Konserthus,0,,,,,,0.006916,2018-02-03,663,2
8625,,Karlstad CCC,100,Karlstad,Sweden,59.38268,13.51474,0.32819704171878583,,,,0
8626,700,Fryshuset,100,Stockholm,Sweden,59.30092,18.09015,0.0011353649412925004,0.023942,,,0
8628,,Halmstads Teater,100,Halmstad,Sweden,56.67384,12.86299,0.07509394820184831,0.000697,2016-10-29,1125,1
8629,,Kungsbacka Teater,100,Kungsbacka,Sweden,57.48353,12.07656,0.0012624182435454017,,2018-12-14,349,7
8630,,KARLSTAD CCC LOUNGE,0,,,,,,,,,0
8631,,Slagthuset Mmx,100,Malmö,Sweden,55.61492,13.0054,0.40782390092936416,0.001165,,,0
8632,,Selma Spa,100,Sunne,Sweden,59.83656,13.14405,1.137701472458461,,,,0
8633,,Hotel Carlia Uddevalla,100,Uddevalla,Sweden,58.35281,11.94096,0.3783809832406224,,,,0
8634,,Park Lane,100,Gothenburg,Sweden,57.69827,11.97852,0.042314716328454925,,,,0
8635,,Glasklart Event & Restaurang,100,Malmö,Sweden,55.61507,12.99054,0.005760106560524957,,,,0
8636,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,0.000545,,,0
8637,819,Gävle Konserthus,100,Gävle,Sweden,60.6724317,17.1330135,0.0002684580064529748,1.5e-05,2019-09-12,78,16
8638,,Västerås Konserthus,100,Västerås,Sweden,59.60902,16.55053,0.29796870547843224,,,,0
8639,,Steninge Slottslada,100,Sigtuna,Sweden,59.61915,17.72342,4.597007385037297,,,,0
8640,,Smyrnakyrkan,100,Gothenburg,Sweden,57.69926,11.96328,0.01581170897531671,,,,0
8641,,Kulturbruket På Dal,100,Mellerud,Sweden,58.70234,12.45788,0.0012530360494690347,,,,0
8642,,Örebro Konserthus,0,,,,,,0.001067,,,0
8643,,Konserthusteatern,100,Karlskrona,Sweden,56.16178,15.5853,0.0006191887401864682,0.001035,2018-11-30,364,2
8644,,Katalin,100,Uppsala,Sweden,59.8595956,17.646199,0.03697288666892488,,,,0
8645,,"Nöjesfabriken, Bokn. 054-190080",100,Karlstad,Sweden,59.3769,13.51398,0.3081604097710285,0.009914,2015-02-27,1736,1
8646,,Malmö Arena,100,Malmö,Sweden,55.60466,12.9877,4.59017282772293,,,,0
8647,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,0.000545,,,0
8648,,Konserthusteatern,100,Karlskrona,Sweden,56.16178,15.5853,0.0,,,,0
8649,,Steninge Slottslada,100,Sigtuna,Sweden,59.61915,17.72342,4.597007385037297,,,,0
8650,,Medborgarhuset Säffle,100,Säffle,Sweden,59.13266,12.93011,0.03288188631897878,0.000545,,,0
8651,,Slagthuset Mmx,100,Malmö,Sweden,55.61492,13.0054,0.40782390092936416,0.001165,,,0
8652,,Folkets Hus Östersund,100,Östersund,Sweden,63.16475,14.6657,0.5556239847958085,,,,0
8653,,Selma Spa,100,Sunne,Sweden,59.83656,13.14405,1.137701472458461,,,,0
8654,,Hotel Carlia Uddevalla,100,Uddevalla,Sweden,58.35281,11.94096,0.3783809832406224,,,,0
8655,,Park Lane,100,Gothenburg,Sweden,57.69827,11.97852,0.042314716328454925,,,,0
8656,,Glasklart Event & Restaurang,100,Malmö,Sweden,55.61507,12.99054,0.005760106560524957,,,,0
8657,,Konserthusteatern,100,Karlskrona,Sweden,56.16178,15.5853,0.0,,,,0
8658,,Debaser Strand,100,Stockholm,Sweden,59.3148909,18.0312189,0.25593689788745766,0.080817,,,0
8659,,Steninge Slottslada,100,Sigtuna,Sweden,59.61915,17.72342,4.597007385037297,,,,0
8660,,Stadshuset,100,Sundsvall,Sweden,62.39081,17.30693,0.14225551107072187,,,,0
